Country_Region,date,confirmed,daily
US,2020-01-22,1,
US,2020-01-23,1,0
US,2020-01-24,2,1
US,2020-01-25,2,0
US,2020-01-26,5,3
US,2020-01-27,5,0
US,2020-01-28,5,0
US,2020-01-29,6,1
US,2020-01-30,6,0
US,2020-01-31,8,2
